Test Fly: hl_mc_fly_line, height at 1.5meter
Date:  2024-01-09
logging-rate: 10
-0.12980563938617706 -0.20525559782981873 1.5743956565856934
-0.13361908495426178 -0.2096986323595047 1.5745246410369873
-0.14008310437202454 -0.2168651819229126 1.5740474462509155
-0.14309446513652802 -0.22282271087169647 1.5740591287612915
-0.1478257179260254 -0.22685395181179047 1.574157953262329
-0.15062545239925385 -0.2304808497428894 1.5714632272720337
-0.15634785592556 -0.23430392146110535 1.570912480354309
-0.1599435806274414 -0.23818399012088776 1.570059061050415
-0.16597482562065125 -0.24449490010738373 1.5685312747955322
-0.17080262303352356 -0.24703972041606903 1.5681382417678833
-0.17483337223529816 -0.25523805618286133 1.5691012144088745
-0.17929933965206146 -0.257475882768631 1.5674008131027222
-0.18265222012996674 -0.2661762535572052 1.56820547580719
-0.18810583651065826 -0.2709864675998688 1.5684170722961426
-0.19164955615997314 -0.27921950817108154 1.5682621002197266
-0.1952657252550125 -0.28162357211112976 1.5669032335281372
-0.199690580368042 -0.2891013026237488 1.5653637647628784
-0.20373931527137756 -0.29174765944480896 1.5641536712646484
-0.2102581262588501 -0.2966548800468445 1.5645880699157715
-0.21423779428005219 -0.29798424243927 1.5635987520217896
-0.21838407218456268 -0.3015708327293396 1.5614402294158936
-0.2194756716489792 -0.31345266103744507 1.5669580698013306
-0.22357478737831116 -0.3166577219963074 1.5647048950195312
-0.2283826768398285 -0.32195255160331726 1.56641685962677
-0.23263032734394073 -0.32614821195602417 1.5643166303634644
-0.23741751909255981 -0.3325631320476532 1.5659599304199219
-0.24331344664096832 -0.33883848786354065 1.5649127960205078
-0.25097140669822693 -0.3459916412830353 1.5645041465759277
-0.25632578134536743 -0.3524526059627533 1.562672734260559
-0.2624565362930298 -0.35717812180519104 1.562651515007019
-0.2666938602924347 -0.36167144775390625 1.5623358488082886
-0.2740859389305115 -0.36952027678489685 1.561379075050354
-0.2809446454048157 -0.3749447464942932 1.5601537227630615
-0.28603827953338623 -0.3838614225387573 1.559883952140808
-0.2933104634284973 -0.3892137408256531 1.5598390102386475
-0.29887324571609497 -0.3977998197078705 1.559036374092102
-0.30565786361694336 -0.40301641821861267 1.5577235221862793
-0.3143506646156311 -0.40818214416503906 1.555361270904541
-0.319769024848938 -0.409952312707901 1.5561118125915527
-0.3268184959888458 -0.4138164520263672 1.5550203323364258
-0.33375048637390137 -0.4221143126487732 1.554977297782898
-0.3438752591609955 -0.42286601662635803 1.5511410236358643
-0.3526897728443146 -0.4216286540031433 1.548992395401001
-0.36040541529655457 -0.42753827571868896 1.5490212440490723
-0.3632313907146454 -0.43529176712036133 1.5526537895202637
-0.3722327947616577 -0.4420529007911682 1.5539907217025757
-0.37489980459213257 -0.4489704370498657 1.557579517364502
-0.3809826076030731 -0.456373929977417 1.555892825126648
-0.386819988489151 -0.4670267403125763 1.558741807937622
-0.39315930008888245 -0.47551238536834717 1.5573889017105103
-0.3993770480155945 -0.4850975573062897 1.5608868598937988
-0.4045540392398834 -0.48955589532852173 1.5623220205307007
-0.41176116466522217 -0.5007700324058533 1.5640498399734497
-0.41799068450927734 -0.5034912824630737 1.5659310817718506
-0.4219959080219269 -0.5219493508338928 1.56944739818573
-0.42681118845939636 -0.5228652358055115 1.5715293884277344
-0.436580091714859 -0.5303309559822083 1.5694940090179443
-0.4428905248641968 -0.5337406396865845 1.5725210905075073
-0.45096805691719055 -0.543621301651001 1.5724176168441772
-0.45681723952293396 -0.546481192111969 1.5723508596420288
-0.4683886170387268 -0.5511736869812012 1.5743082761764526
-0.4756472110748291 -0.5566282868385315 1.5749609470367432
-0.48322904109954834 -0.5690851211547852 1.5759130716323853
-0.4917161166667938 -0.5759109258651733 1.576690673828125
-0.4986376166343689 -0.5898120403289795 1.5785696506500244
-0.505332350730896 -0.5946885347366333 1.5780086517333984
-0.5126577019691467 -0.6080615520477295 1.5796948671340942
-0.520100474357605 -0.6142848134040833 1.5809019804000854
-0.5267268419265747 -0.6278481483459473 1.5817723274230957
-0.5342257022857666 -0.6338364481925964 1.5826189517974854
-0.541570782661438 -0.643992006778717 1.585740566253662
-0.5525062084197998 -0.6555238366127014 1.5897799730300903
-0.558750331401825 -0.6677234172821045 1.5932347774505615
-0.5661243796348572 -0.6741296052932739 1.5945038795471191
-0.5712918639183044 -0.6892135143280029 1.5969998836517334
-0.5782009363174438 -0.6952866911888123 1.5991421937942505
-0.5842840671539307 -0.711254358291626 1.6062923669815063
-0.5965640544891357 -0.725780189037323 1.614172339439392
-0.604121208190918 -0.7375759482383728 1.6173237562179565
-0.6163889169692993 -0.7525871992111206 1.6257096529006958
-0.624505877494812 -0.762550950050354 1.6267082691192627
-0.6299213767051697 -0.7680305242538452 1.6287188529968262
-0.6397416591644287 -0.7846136093139648 1.633005142211914
-0.6462582349777222 -0.7904039621353149 1.6363989114761353
-0.6568084359169006 -0.812637209892273 1.6448887586593628
-0.6625937819480896 -0.8188856244087219 1.6459726095199585
-0.6690924763679504 -0.8286278247833252 1.6463499069213867
-0.6736741662025452 -0.8325884938240051 1.6471667289733887
-0.6774231791496277 -0.8441373705863953 1.6477117538452148
-0.6814132928848267 -0.8545466661453247 1.65256929397583
-0.6859764456748962 -0.8604812622070312 1.6491401195526123
-0.6906929612159729 -0.8710373044013977 1.6537994146347046
-0.6960886120796204 -0.876061737537384 1.651277780532837
-0.7032856941223145 -0.8795610070228577 1.6498771905899048
-0.7087934613227844 -0.882269561290741 1.6494189500808716
-0.7111353278160095 -0.8935001492500305 1.6527894735336304
-0.7168490290641785 -0.8955851793289185 1.6530729532241821
-0.720628023147583 -0.899242103099823 1.6538702249526978
-0.7258847951889038 -0.9010823965072632 1.6537692546844482
-0.7319842576980591 -0.9038610458374023 1.6551216840744019
-0.7355924248695374 -0.9047129154205322 1.6572993993759155
-0.7405744194984436 -0.9103257656097412 1.6556878089904785
-0.7440042495727539 -0.9133840799331665 1.6553882360458374
-0.7504104375839233 -0.915001392364502 1.6540710926055908
-0.7537245750427246 -0.9175109267234802 1.657188057899475
-0.7594856023788452 -0.9187765121459961 1.6542508602142334
-0.7631963491439819 -0.9222174882888794 1.6535736322402954
-0.7688993215560913 -0.9239637851715088 1.6511294841766357
-0.7705117464065552 -0.9247088432312012 1.650781512260437
-0.7750731706619263 -0.9218409657478333 1.6476328372955322
-0.7749776840209961 -0.9216742515563965 1.650231957435608
-0.7800589203834534 -0.92206871509552 1.64716374874115
-0.7827784419059753 -0.9221655130386353 1.647671103477478
-0.7863998413085938 -0.9241535067558289 1.6440424919128418
-0.790459394454956 -0.9243729114532471 1.6424283981323242
-0.7950611710548401 -0.9235146045684814 1.63990318775177
-0.7975293397903442 -0.9229434728622437 1.642269253730774
-0.8004671931266785 -0.9232372045516968 1.638102412223816
-0.8025875091552734 -0.9243888258934021 1.6405446529388428
-0.8058605194091797 -0.9250836372375488 1.636910319328308
-0.8066942095756531 -0.9265322089195251 1.6397348642349243
-0.810950517654419 -0.9253404140472412 1.6369889974594116
-0.8131340146064758 -0.9248454570770264 1.6389020681381226
-0.8151406645774841 -0.9249557852745056 1.6347709894180298
-0.8173817992210388 -0.9239814281463623 1.637150764465332
-0.8210767507553101 -0.9241952300071716 1.634392261505127
-0.8222759962081909 -0.9245532155036926 1.6358875036239624
-0.8256216645240784 -0.9213590621948242 1.6350139379501343
-0.8250589966773987 -0.9220336675643921 1.636988639831543
-0.8291068077087402 -0.9200935959815979 1.6344449520111084
-0.8290121555328369 -0.9198402762413025 1.6364749670028687
-0.8321177959442139 -0.9180631041526794 1.6346577405929565
-0.8340468406677246 -0.916213870048523 1.6382479667663574
-0.8344758749008179 -0.9149160385131836 1.6409467458724976
-0.8380997776985168 -0.9120631217956543 1.6389750242233276
-0.8369309902191162 -0.9102977514266968 1.6411408185958862
-0.8395349979400635 -0.908386766910553 1.6390612125396729
-0.839599609375 -0.9086647033691406 1.6387865543365479
-0.8430477976799011 -0.9078226685523987 1.6370371580123901
-0.8457815051078796 -0.9076695442199707 1.637439489364624
-0.8461987972259521 -0.9064751267433167 1.6377367973327637
-0.8471477031707764 -0.9061567187309265 1.640924334526062
-0.8483454585075378 -0.9037883281707764 1.6385281085968018
-0.8498815298080444 -0.9046905040740967 1.6374741792678833
-0.8526730537414551 -0.9026939272880554 1.6357542276382446
-0.8518038392066956 -0.9032236337661743 1.639919638633728
-0.8554611802101135 -0.9047245383262634 1.6377538442611694
-0.8564545512199402 -0.9039984345436096 1.6390525102615356
-0.8607046008110046 -0.9044565558433533 1.6371402740478516
-0.8593791723251343 -0.9048562049865723 1.6410762071609497
-0.8619378805160522 -0.9052107930183411 1.6393038034439087
-0.8622807860374451 -0.9065695405006409 1.642950177192688
-0.8653795123100281 -0.9052731394767761 1.6417840719223022
-0.8653599619865417 -0.9053690433502197 1.644218921661377
-0.8703192472457886 -0.9082217812538147 1.6439920663833618
-0.8702623248100281 -0.9101101756095886 1.6460492610931396
-0.871381402015686 -0.9063602685928345 1.649605393409729
-0.8755221366882324 -0.9076980352401733 1.648172378540039
-0.8765290379524231 -0.9081575274467468 1.6497825384140015
-0.8785678148269653 -0.9073666930198669 1.6493388414382935
-0.8769438862800598 -0.9067520499229431 1.6522830724716187
-0.8780884146690369 -0.9088439345359802 1.6517914533615112
-0.8783787488937378 -0.9095968008041382 1.6544142961502075
-0.8810223340988159 -0.9076870679855347 1.6535841226577759
-0.8814772367477417 -0.9076641798019409 1.6560570001602173
-0.8845747113227844 -0.9076281189918518 1.6553521156311035
-0.8830514550209045 -0.9085158705711365 1.6593974828720093
-0.8853908181190491 -0.90843266248703 1.658078670501709
-0.8857306241989136 -0.9101833701133728 1.6601462364196777
-0.8874918818473816 -0.9104717969894409 1.6580837965011597
-0.8859548568725586 -0.9138151407241821 1.660079002380371
-0.8886600136756897 -0.9135004281997681 1.6588512659072876
-0.8894252181053162 -0.9125677943229675 1.660567283630371
-0.8884134292602539 -0.9113093018531799 1.661661982536316
-0.8901441693305969 -0.9123384952545166 1.659276008605957
-0.8887760639190674 -0.9110008478164673 1.6612671613693237
-0.8914071917533875 -0.9119349718093872 1.6596083641052246
-0.890604555606842 -0.9107401371002197 1.6624081134796143
-0.8908702731132507 -0.9122868180274963 1.6591126918792725
-0.8905409574508667 -0.9132868051528931 1.6610066890716553
-0.8912356495857239 -0.9134221076965332 1.658131718635559
-0.889975905418396 -0.9154780507087708 1.6608070135116577
-0.891197144985199 -0.9156140685081482 1.6586036682128906
-0.8925420045852661 -0.9147661328315735 1.659254550933838
-0.8921048045158386 -0.915453314781189 1.6555777788162231
-0.8923071026802063 -0.9155491590499878 1.6571714878082275
-0.8944658041000366 -0.9174438118934631 1.6550456285476685
-0.8947823643684387 -0.9173398017883301 1.6547468900680542
-0.8958911299705505 -0.9155313372612 1.6521894931793213
-0.8965535163879395 -0.9149917960166931 1.6516354084014893
-0.9002290368080139 -0.9145999550819397 1.6514496803283691
-0.9009632468223572 -0.914985716342926 1.650558590888977
-0.903405487537384 -0.9164623022079468 1.6488316059112549
-0.9015307426452637 -0.9184720516204834 1.6491707563400269
-0.9031844735145569 -0.9183927178382874 1.6504061222076416
-0.9052603244781494 -0.9172831773757935 1.6460522413253784
-0.9058154821395874 -0.9175646305084229 1.648815393447876
-0.9087339043617249 -0.9151201844215393 1.6446430683135986
-0.9084733724594116 -0.9150625467300415 1.6446293592453003
-0.9099008440971375 -0.9134878516197205 1.6410185098648071
-0.9119458198547363 -0.9093832969665527 1.6401095390319824
-0.9155098795890808 -0.9115036725997925 1.6398817300796509
-0.9159396290779114 -0.9086660742759705 1.6403236389160156
-0.9152581095695496 -0.9078264832496643 1.6378986835479736
-0.9170629978179932 -0.9044246673583984 1.6369140148162842
-0.9173989295959473 -0.9036444425582886 1.6350644826889038
-0.9178650975227356 -0.9011530876159668 1.6339586973190308
-0.9168534874916077 -0.9007295370101929 1.633710265159607
-0.9196556806564331 -0.9001486897468567 1.6299889087677002
-0.9215697050094604 -0.9012045860290527 1.632361650466919
-0.9224470257759094 -0.9024184346199036 1.630020022392273
-0.925845742225647 -0.9033443331718445 1.6330456733703613
-0.9263172745704651 -0.9029217958450317 1.6291216611862183
-0.9283450245857239 -0.9032145142555237 1.627152681350708
-0.9281359314918518 -0.9011512994766235 1.6233206987380981
-0.931511402130127 -0.9003697037696838 1.6247191429138184
-0.9309449195861816 -0.9000514149665833 1.621556282043457
-0.9315347075462341 -0.8987154960632324 1.6216235160827637
-0.9329066276550293 -0.9006242752075195 1.6200629472732544
-0.9341214895248413 -0.900989830493927 1.6199811697006226
-0.934790849685669 -0.9016686677932739 1.6184276342391968
-0.9349267482757568 -0.9018808007240295 1.6191186904907227
-0.9366142153739929 -0.9029279947280884 1.6181617975234985
-0.9359798431396484 -0.9077715873718262 1.6197764873504639
-0.9371256828308105 -0.9076868891716003 1.6189285516738892
-0.9384945034980774 -0.9057924151420593 1.6181819438934326
-0.9392449855804443 -0.9044656157493591 1.618344783782959
-0.9364540576934814 -0.9109506011009216 1.6201177835464478
-0.9368733763694763 -0.9080315232276917 1.6206979751586914
-0.9347858428955078 -0.9114561080932617 1.6219093799591064
-0.9336065649986267 -0.9096221327781677 1.6222294569015503
-0.9337583184242249 -0.9099118113517761 1.6193926334381104
-0.9336612820625305 -0.9089653491973877 1.6190840005874634
-0.9355657696723938 -0.9058136343955994 1.6154139041900635
-0.9352477788925171 -0.905448853969574 1.617128610610962
-0.93840092420578 -0.8992365002632141 1.6128268241882324
-0.9389500617980957 -0.8997540473937988 1.6143288612365723
-0.9416838884353638 -0.896068274974823 1.6103752851486206
-0.9427627325057983 -0.8970785737037659 1.6112630367279053
-0.9442009329795837 -0.8996362686157227 1.60833740234375
-0.9463452100753784 -0.8993436694145203 1.6103971004486084
-0.9486023783683777 -0.8968701362609863 1.6052610874176025
-0.9535769820213318 -0.8923160433769226 1.6036053895950317
-0.9544788002967834 -0.8954190015792847 1.6030908823013306
-0.9559861421585083 -0.887129008769989 1.6003670692443848
-0.9570012092590332 -0.888482928276062 1.6001003980636597
-0.9598993062973022 -0.8794238567352295 1.5966087579727173
-0.9594624042510986 -0.8800815343856812 1.596848487854004
-0.9626168012619019 -0.8758774995803833 1.5921214818954468
-0.9612185955047607 -0.8747375011444092 1.5925087928771973
-0.9645428657531738 -0.8705244064331055 1.58733069896698
-0.9610894918441772 -0.8694887757301331 1.5848424434661865
-0.963202953338623 -0.8642340898513794 1.5796457529067993
-0.9598096609115601 -0.8635064363479614 1.577351689338684
-0.9619835019111633 -0.858343243598938 1.5727529525756836
-0.9632179141044617 -0.8602949976921082 1.5736912488937378
-0.9668231010437012 -0.857292652130127 1.5687482357025146
-0.96443772315979 -0.8553145527839661 1.5696073770523071
-0.9660699367523193 -0.8539117574691772 1.5637422800064087
-0.9659944176673889 -0.8521796464920044 1.5650558471679688
-0.9658557176589966 -0.8515292406082153 1.559701919555664
-0.9645259380340576 -0.8494657874107361 1.558728814125061
-0.9634764194488525 -0.843833327293396 1.552946925163269
-0.9636765718460083 -0.8457412123680115 1.5533522367477417
-0.9624950289726257 -0.8436040282249451 1.547677755355835
-0.9645952582359314 -0.8454521894454956 1.5464086532592773
-0.9622631072998047 -0.8448840975761414 1.5396802425384521
-0.9619224667549133 -0.8432947397232056 1.5397837162017822
-0.959445059299469 -0.843287467956543 1.5339633226394653
-0.9593291282653809 -0.8421794176101685 1.5333658456802368
-0.9577937126159668 -0.8433865904808044 1.5287822484970093
-0.9549996256828308 -0.8427512049674988 1.529481053352356
-0.9513844847679138 -0.8438831567764282 1.5239195823669434
-0.9520173072814941 -0.8455139994621277 1.5235694646835327
-0.9495237469673157 -0.847515344619751 1.519117832183838
-0.948118269443512 -0.8474016785621643 1.5199514627456665
-0.9461960792541504 -0.8494331240653992 1.5167609453201294
-0.94330894947052 -0.8497139811515808 1.5164207220077515
-0.9399495720863342 -0.8492767810821533 1.513046383857727
-0.9404929876327515 -0.8519710302352905 1.5129632949829102
-0.9367281198501587 -0.8511495590209961 1.5099899768829346
-0.9362583756446838 -0.8522804379463196 1.5114867687225342
-0.9328842163085938 -0.8521347045898438 1.5089409351348877
-0.9295403361320496 -0.8529060482978821 1.5093638896942139
-0.9246607422828674 -0.8568192720413208 1.5058093070983887
-0.9234574437141418 -0.8581210970878601 1.5051963329315186
-0.9171609878540039 -0.8656261563301086 1.5031996965408325
-0.9154340028762817 -0.8646118640899658 1.5006617307662964
-0.9081159830093384 -0.8650802373886108 1.500288963317871
-0.9053739309310913 -0.8647057414054871 1.4987446069717407
-0.9005312919616699 -0.8680422306060791 1.4990992546081543
-0.9000532627105713 -0.8684431314468384 1.4955506324768066
-0.8930996656417847 -0.8729104995727539 1.4946377277374268
-0.8992018103599548 -0.8730254769325256 1.4903151988983154
-0.8941135406494141 -0.8750250339508057 1.4899883270263672
-0.8901482820510864 -0.8811120986938477 1.4866410493850708
-0.8837228417396545 -0.8806294202804565 1.4876346588134766
-0.8759989142417908 -0.8874304890632629 1.484617829322815
-0.8708823919296265 -0.890217125415802 1.485211968421936
-0.8667253851890564 -0.8969632983207703 1.4813188314437866
-0.8611459732055664 -0.8997765183448792 1.4813578128814697
-0.8570128083229065 -0.904118001461029 1.4775649309158325
-0.8516883254051208 -0.9072732329368591 1.47712242603302
-0.8444600105285645 -0.9127349853515625 1.4748402833938599
-0.8399025797843933 -0.9123963117599487 1.4737446308135986
-0.8320934176445007 -0.9188894033432007 1.4714512825012207
-0.8267385959625244 -0.9222687482833862 1.4710863828659058
-0.8197243213653564 -0.9298330545425415 1.4710838794708252
-0.8182088732719421 -0.9309174418449402 1.4687211513519287
-0.8086733818054199 -0.937902569770813 1.4665720462799072
-0.8015693426132202 -0.9372746348381042 1.4664450883865356
-0.792180597782135 -0.9432832598686218 1.4651751518249512
-0.7885000705718994 -0.9453741908073425 1.4626816511154175
-0.7789990901947021 -0.9495434761047363 1.4632185697555542
-0.7742992639541626 -0.9514655470848083 1.461319923400879
-0.7642104625701904 -0.9556345343589783 1.4617195129394531
-0.7595508098602295 -0.9581536054611206 1.458809494972229
-0.7513229846954346 -0.9651881456375122 1.4551559686660767
-0.7450741529464722 -0.9711642265319824 1.4527491331100464
-0.7377240061759949 -0.9715719819068909 1.4544601440429688
-0.7292753458023071 -0.9778307676315308 1.4534695148468018
-0.7218855619430542 -0.9798463582992554 1.4508085250854492
-0.7143976092338562 -0.9835570454597473 1.4525831937789917
-0.7075134515762329 -0.9864953756332397 1.451979160308838
-0.6962882876396179 -0.9858537316322327 1.452275037765503
-0.6922236680984497 -0.9875112771987915 1.4491229057312012
-0.6845652461051941 -0.9911467432975769 1.4531197547912598
-0.678089439868927 -0.9934813380241394 1.4509950876235962
-0.6709636449813843 -0.9969644546508789 1.4561853408813477
-0.6630378365516663 -0.9984607696533203 1.4542615413665771
-0.6558390259742737 -1.002104640007019 1.4596889019012451
-0.6518170833587646 -1.0025335550308228 1.4567232131958008
-0.641061007976532 -1.0059391260147095 1.4575070142745972
-0.6371596455574036 -1.006565809249878 1.4537584781646729
-0.6263009905815125 -1.0099369287490845 1.4546130895614624
-0.6318262219429016 -1.0100983381271362 1.4470865726470947
-0.6210114359855652 -1.0130374431610107 1.4476326704025269
-0.6164386868476868 -1.013269305229187 1.44438636302948
-0.6067900061607361 -1.0171488523483276 1.4450243711471558
-0.6021900773048401 -1.017666220664978 1.4421886205673218
-0.5888368487358093 -1.0205062627792358 1.440239667892456
-0.5832901000976562 -1.023532748222351 1.4382429122924805
-0.5759263634681702 -1.024642825126648 1.4384106397628784
-0.5673496127128601 -1.0239536762237549 1.439200520515442
-0.5552733540534973 -1.0223228931427002 1.4391382932662964
-0.5432347059249878 -1.0201821327209473 1.440531849861145
-0.5372265577316284 -1.0209856033325195 1.4394997358322144
-0.5260273218154907 -1.023771047592163 1.4397332668304443
-0.5180432796478271 -1.023993730545044 1.4396394491195679
-0.5052281618118286 -1.025139570236206 1.440103530883789
-0.49639013409614563 -1.0251399278640747 1.4383726119995117
-0.4875616133213043 -1.0275123119354248 1.4372992515563965
-0.4770525097846985 -1.0297136306762695 1.437912106513977
-0.4690319299697876 -1.0290367603302002 1.4388303756713867
-0.46092528104782104 -1.032180666923523 1.438860297203064
-0.4536154866218567 -1.0306857824325562 1.440229058265686
-0.44358551502227783 -1.0324376821517944 1.4415132999420166
-0.4368358850479126 -1.030874490737915 1.4411134719848633
-0.42812949419021606 -1.031527042388916 1.444334626197815
-0.4208751320838928 -1.0279165506362915 1.4437872171401978
-0.4122675061225891 -1.0278159379959106 1.4473258256912231
-0.40508657693862915 -1.0287145376205444 1.4463701248168945
-0.39474424719810486 -1.0317940711975098 1.4483189582824707
-0.3987679183483124 -1.0293360948562622 1.4427833557128906
-0.3887462615966797 -1.0296542644500732 1.4450578689575195
-0.39593422412872314 -1.0266002416610718 1.4379303455352783
-0.3856782913208008 -1.0292301177978516 1.4396928548812866
-0.3774692118167877 -1.0281391143798828 1.4393467903137207
-0.3648362457752228 -1.0273692607879639 1.4416300058364868
-0.35480964183807373 -1.0275739431381226 1.4415665864944458
-0.3422206938266754 -1.0296293497085571 1.4421608448028564
-0.3311568796634674 -1.0325706005096436 1.4421465396881104
-0.32163965702056885 -1.0317479372024536 1.445715069770813
-0.31526973843574524 -1.031704068183899 1.4441258907318115
-0.30467700958251953 -1.0293951034545898 1.4471700191497803
-0.29399362206459045 -1.0319041013717651 1.4451972246170044
-0.2859877347946167 -1.0325027704238892 1.446900486946106
-0.2720356583595276 -1.036751389503479 1.4459413290023804
-0.2628093659877777 -1.0355443954467773 1.4475418329238892
-0.2519463002681732 -1.0415034294128418 1.4481432437896729
-0.24512262642383575 -1.0410150289535522 1.4488023519515991
-0.23514677584171295 -1.0428335666656494 1.4519177675247192
-0.2268446981906891 -1.0427886247634888 1.452967643737793
-0.2111864984035492 -1.0470877885818481 1.4506481885910034
-0.20067544281482697 -1.0451419353485107 1.4519234895706177
-0.18717877566814423 -1.0449446439743042 1.4517353773117065
-0.17291460931301117 -1.044856071472168 1.4484457969665527
-0.16190889477729797 -1.044262170791626 1.452556848526001
-0.14965736865997314 -1.0442105531692505 1.4482908248901367
-0.13893873989582062 -1.04209566116333 1.4514232873916626
-0.12656593322753906 -1.0419161319732666 1.4490180015563965
-0.11792297661304474 -1.045749306678772 1.4505492448806763
-0.10825860500335693 -1.049328088760376 1.452522873878479
-0.10099860280752182 -1.0504664182662964 1.4546278715133667
-0.0896756574511528 -1.0557996034622192 1.456626534461975
-0.09624768048524857 -1.0559502840042114 1.448123574256897
-0.08736027032136917 -1.055544137954712 1.4520057439804077
-0.08097785711288452 -1.0525450706481934 1.453161597251892
-0.07149816304445267 -1.0550392866134644 1.4568179845809937
-0.06436244398355484 -1.054755449295044 1.457574486732483
-0.055317237973213196 -1.0602551698684692 1.4613122940063477
-0.04851105809211731 -1.0601003170013428 1.461335301399231
-0.03696530684828758 -1.0620887279510498 1.4631857872009277
-0.026958243921399117 -1.0624699592590332 1.4640703201293945
-0.018978778272867203 -1.062056064605713 1.4684284925460815
-0.0125429667532444 -1.0625990629196167 1.4687705039978027
-0.0035822587087750435 -1.062238097190857 1.4721331596374512
0.005810834001749754 -1.0626027584075928 1.4724185466766357
0.01658569648861885 -1.0616118907928467 1.4755914211273193
0.025720646604895592 -1.0612409114837646 1.4762263298034668
0.03238600492477417 -1.062997817993164 1.4794373512268066
0.04205980896949768 -1.0623676776885986 1.4822611808776855
0.04948919266462326 -1.0591886043548584 1.48353910446167
0.06006250157952309 -1.0647053718566895 1.485998511314392
0.06565435230731964 -1.0622221231460571 1.4866971969604492
0.0748748779296875 -1.0677664279937744 1.4905818700790405
0.07947646081447601 -1.0678142309188843 1.4905983209609985
0.09159556776285172 -1.074690818786621 1.4932376146316528
0.1017475426197052 -1.0712970495224 1.4941822290420532
0.11210250109434128 -1.078707218170166 1.497564673423767
0.11744178831577301 -1.076865792274475 1.4977331161499023
0.12896372377872467 -1.081142544746399 1.4992159605026245
0.13791823387145996 -1.0799883604049683 1.5020184516906738
0.147232785820961 -1.081907868385315 1.5044986009597778
0.15652413666248322 -1.0825062990188599 1.5059565305709839
0.16693884134292603 -1.0865237712860107 1.507224202156067
0.17351531982421875 -1.0878363847732544 1.5063737630844116
0.18220016360282898 -1.0955148935317993 1.5092593431472778
0.18984651565551758 -1.0999027490615845 1.5069575309753418
0.2000565379858017 -1.0995702743530273 1.5106093883514404
0.2049839049577713 -1.1005089282989502 1.5087449550628662
0.2142961025238037 -1.105954647064209 1.5113539695739746
0.21884043514728546 -1.1067761182785034 1.5091359615325928
0.23010273277759552 -1.1087576150894165 1.5081082582473755
0.2385910600423813 -1.1104066371917725 1.5086371898651123
0.24597187340259552 -1.1101665496826172 1.5106425285339355
0.2549379765987396 -1.1119145154953003 1.5105513334274292
0.26441845297813416 -1.1106876134872437 1.5103175640106201
0.27505600452423096 -1.112730622291565 1.511175274848938
0.28219175338745117 -1.1124886274337769 1.5121455192565918
0.2881302833557129 -1.1197137832641602 1.5173825025558472
0.2967771887779236 -1.118984580039978 1.5164235830307007
0.30435681343078613 -1.124467372894287 1.5205440521240234
0.3106917440891266 -1.1232026815414429 1.5209356546401978
0.32050958275794983 -1.1236553192138672 1.5226380825042725
0.3309909403324127 -1.1224522590637207 1.5232986211776733
0.33807504177093506 -1.1214576959609985 1.5269113779067993
0.345110148191452 -1.120629906654358 1.5263646841049194
0.3552553355693817 -1.1198290586471558 1.5286189317703247
0.3529704809188843 -1.1203482151031494 1.5270743370056152
0.3633873462677002 -1.1192365884780884 1.5276039838790894
0.37169015407562256 -1.1184300184249878 1.5277531147003174
0.38107556104660034 -1.1173650026321411 1.527185082435608
0.39084985852241516 -1.1162939071655273 1.527746558189392
0.4115746021270752 -1.1112306118011475 1.525400996208191
0.4165494441986084 -1.1124207973480225 1.5231512784957886
0.4176662266254425 -1.109786868095398 1.5214241743087769
0.43269288539886475 -1.1095119714736938 1.5166540145874023
0.4364449381828308 -1.1100692749023438 1.517683982849121
0.4461548924446106 -1.1086022853851318 1.5189601182937622
0.44450581073760986 -1.1088093519210815 1.5174179077148438
0.4552824795246124 -1.1036734580993652 1.5168513059616089
0.46472039818763733 -1.1020684242248535 1.5162774324417114
0.47393515706062317 -1.1003880500793457 1.517997145652771
0.47885212302207947 -1.0994116067886353 1.5188581943511963
0.4892278015613556 -1.0934839248657227 1.5188137292861938
0.4951345920562744 -1.0925837755203247 1.5197736024856567
0.5056975483894348 -1.0870007276535034 1.5194674730300903
0.5146939158439636 -1.0855475664138794 1.5186998844146729
0.5249406099319458 -1.0836760997772217 1.5189107656478882
0.530658483505249 -1.0827057361602783 1.5214771032333374
0.538336992263794 -1.0789445638656616 1.5239654779434204
0.5380326509475708 -1.079210877418518 1.52200186252594
0.5437000393867493 -1.0750844478607178 1.525674819946289
0.561617910861969 -1.0715625286102295 1.5271201133728027
0.5584419369697571 -1.072590947151184 1.5293461084365845
0.5670195817947388 -1.0697765350341797 1.5289149284362793
0.5728846192359924 -1.0663026571273804 1.5326478481292725
0.5786409974098206 -1.06479811668396 1.5297168493270874
0.5864707231521606 -1.0626057386398315 1.5324516296386719
0.6020327210426331 -1.0574530363082886 1.5355147123336792
0.6004775166511536 -1.0578784942626953 1.5345600843429565
0.6030560731887817 -1.0552072525024414 1.5340757369995117
0.6055253148078918 -1.0581609010696411 1.5381484031677246
0.613124668598175 -1.0552361011505127 1.541113257408142
0.614647388458252 -1.060507893562317 1.5462380647659302
0.6155834197998047 -1.0584981441497803 1.5435940027236938
0.6233526468276978 -1.057660698890686 1.5434006452560425
0.6241258978843689 -1.056282877922058 1.5406715869903564
0.6312310695648193 -1.0559097528457642 1.540021300315857
0.6371646523475647 -1.0535048246383667 1.543137788772583
0.639844536781311 -1.053339958190918 1.544813871383667
