Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_075,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 10.02.20.699 AM,Capture Start Frame,4752070,Total Frames in Take,2728,Total Exported Frames,2728,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
1132,11.320000,-0.723283,1.128563,-0.187627
1133,11.330000,-0.725759,1.129102,-0.182575
1134,11.340000,-0.728290,1.129380,-0.177410
1135,11.350000,-0.730534,1.129898,-0.172215
1136,11.360000,-0.732742,1.130483,-0.167048
1137,11.370000,-0.735153,1.130787,-0.161639
1138,11.380000,-0.737009,1.131313,-0.156193
1139,11.390000,-0.739178,1.131558,-0.150699
1140,11.400000,-0.741356,1.131942,-0.145146
1141,11.410000,-0.743290,1.132346,-0.139548
1142,11.420000,-0.745214,1.132654,-0.133731
1143,11.430000,-0.747143,1.132823,-0.127985
1144,11.440000,-0.748925,1.133062,-0.122005
1145,11.450000,-0.750699,1.133212,-0.115946
1146,11.460000,-0.752342,1.133434,-0.109978
1147,11.470000,-0.753953,1.133628,-0.103846
1148,11.480000,-0.755416,1.133712,-0.097538
1149,11.490000,-0.756814,1.133964,-0.091395
1150,11.500000,-0.758238,1.133989,-0.085013
1151,11.510000,-0.759596,1.134089,-0.078644
1152,11.520000,-0.760924,1.134117,-0.072219
1153,11.530000,-0.762196,1.134095,-0.065669
1154,11.540000,-0.763303,1.134170,-0.059065
1155,11.550000,-0.764417,1.134143,-0.052451
1156,11.560000,-0.765436,1.134107,-0.045726
1157,11.570000,-0.766460,1.134100,-0.038995
1158,11.580000,-0.767270,1.134066,-0.032111
1159,11.590000,-0.768108,1.133983,-0.025237
1160,11.600000,-0.768889,1.134028,-0.018323
1161,11.610000,-0.769668,1.133898,-0.011355
1162,11.620000,-0.770176,1.133871,-0.004337
1163,11.630000,-0.770799,1.133754,0.002719
1164,11.640000,-0.771343,1.133680,0.009842
1165,11.650000,-0.771854,1.133578,0.016950
1166,11.660000,-0.772294,1.133466,0.024156
1167,11.670000,-0.772639,1.133309,0.031422
1168,11.680000,-0.773020,1.133138,0.038657
1169,11.690000,-0.773275,1.133039,0.046031
1170,11.700000,-0.773591,1.132810,0.053332
1171,11.710000,-0.773750,1.132674,0.060655
1172,11.720000,-0.773874,1.132541,0.068009
1173,11.730000,-0.773935,1.132387,0.075395
1174,11.740000,-0.773941,1.132274,0.082809
1175,11.750000,-0.773926,1.132143,0.090155
1176,11.760000,-0.773878,1.131971,0.097619
1177,11.770000,-0.773686,1.131848,0.104996
1178,11.780000,-0.773502,1.131763,0.112370
1179,11.790000,-0.773262,1.131631,0.119790
1180,11.800000,-0.772949,1.131531,0.127165
1181,11.810000,-0.772608,1.131406,0.134595
1182,11.820000,-0.772220,1.131352,0.141956
1183,11.830000,-0.771842,1.131230,0.149311
1184,11.840000,-0.771346,1.131170,0.156595
1185,11.850000,-0.770846,1.131060,0.163801
1186,11.860000,-0.770193,1.131041,0.171015
1187,11.870000,-0.769583,1.130995,0.178212
1188,11.880000,-0.768838,1.131035,0.185325
1189,11.890000,-0.767963,1.131108,0.192378
1190,11.900000,-0.766957,1.131196,0.199374
1191,11.910000,-0.766118,1.131247,0.206290
1192,11.920000,-0.765009,1.131418,0.213103
1193,11.930000,-0.763863,1.131634,0.219885
1194,11.940000,-0.762650,1.131867,0.226495
1195,11.950000,-0.761402,1.132102,0.233112
1196,11.960000,-0.759931,1.132489,0.239554
1197,11.970000,-0.758554,1.132801,0.245974
1198,11.980000,-0.756903,1.133209,0.252189
1199,11.990000,-0.755158,1.133651,0.258303
1200,12.000000,-0.753308,1.134261,0.264342
1201,12.010000,-0.751404,1.134749,0.270140
1202,12.020000,-0.749234,1.135406,0.275904
1203,12.030000,-0.746968,1.136065,0.281484
1204,12.040000,-0.744558,1.136821,0.286834
1205,12.050000,-0.741985,1.137630,0.292032
1206,12.060000,-0.739228,1.138474,0.297140
1207,12.070000,-0.736279,1.139460,0.302056
1208,12.080000,-0.733140,1.140517,0.306791
1209,12.090000,-0.729957,1.141502,0.311382
1210,12.100000,-0.726487,1.142711,0.315685
1211,12.110000,-0.722878,1.143964,0.319925
1212,12.120000,-0.719196,1.145203,0.323887
1213,12.130000,-0.715297,1.146589,0.327752
1214,12.140000,-0.711115,1.148050,0.331412
1215,12.150000,-0.706920,1.149517,0.334784
1216,12.160000,-0.702578,1.151003,0.337956
1217,12.170000,-0.698088,1.152547,0.340976
1218,12.180000,-0.693410,1.154206,0.343798
1219,12.190000,-0.688582,1.155782,0.346429
1220,12.200000,-0.683616,1.157489,0.348876
1221,12.210000,-0.678595,1.159096,0.351145
1222,12.220000,-0.673450,1.160720,0.353183
1223,12.230000,-0.668141,1.162461,0.355060
1224,12.240000,-0.662723,1.164132,0.356787
1225,12.250000,-0.657268,1.165871,0.358312
1226,12.260000,-0.651767,1.167566,0.359725
1227,12.270000,-0.646180,1.169333,0.360980
1228,12.280000,-0.640553,1.171012,0.362002
1229,12.290000,-0.634878,1.172779,0.362809
1230,12.300000,-0.629187,1.174569,0.363566
1231,12.310000,-0.623526,1.176223,0.364141
1232,12.320000,-0.617668,1.178043,0.364486
1233,12.330000,-0.611890,1.179800,0.364777
1234,12.340000,-0.606049,1.181502,0.364876
1235,12.350000,-0.600162,1.183370,0.364835
1236,12.360000,-0.594327,1.185196,0.364706
1237,12.370000,-0.588402,1.187027,0.364370
1238,12.380000,-0.582500,1.188893,0.364029
1239,12.390000,-0.576699,1.190756,0.363493
1240,12.400000,-0.570770,1.192742,0.362955
1241,12.410000,-0.565046,1.194665,0.362218
1242,12.420000,-0.559309,1.196663,0.361329
1243,12.430000,-0.553457,1.198774,0.360433
1244,12.440000,-0.547797,1.200796,0.359391
1245,12.450000,-0.542078,1.203016,0.358293
1246,12.460000,-0.536367,1.205195,0.357076
1247,12.470000,-0.530843,1.207449,0.355730
1248,12.480000,-0.525262,1.209801,0.354437
1249,12.490000,-0.519750,1.212137,0.352966
1250,12.500000,-0.514240,1.214670,0.351562
1251,12.510000,-0.508918,1.217243,0.349957
1252,12.520000,-0.503766,1.219689,0.348282
1253,12.530000,-0.498694,1.222348,0.346795
1254,12.540000,-0.493351,1.225368,0.345088
1255,12.550000,-0.488443,1.228091,0.343534
1256,12.560000,-0.483710,1.230962,0.341933
1257,12.570000,-0.479014,1.233849,0.340278
1258,12.580000,-0.474375,1.236864,0.338624
1259,12.590000,-0.469907,1.239845,0.336893
1260,12.600000,-0.465538,1.242962,0.335276
1261,12.610000,-0.461380,1.245872,0.333715
1262,12.620000,-0.457277,1.248968,0.332069
1263,12.630000,-0.453382,1.252086,0.330448
1264,12.640000,-0.449666,1.255233,0.328991
1265,12.650000,-0.446110,1.258221,0.327485
1266,12.660000,-0.442660,1.261292,0.326012
1267,12.670000,-0.439380,1.264429,0.324651
1268,12.680000,-0.436333,1.267369,0.323262
1269,12.690000,-0.433446,1.270323,0.322120
1270,12.700000,-0.430700,1.273274,0.320889
1271,12.710000,-0.428116,1.276204,0.319735
1272,12.720000,-0.425769,1.278996,0.318705
1273,12.730000,-0.423557,1.281804,0.317762
1274,12.740000,-0.421576,1.284489,0.316915
1275,12.750000,-0.419770,1.287197,0.316098
1276,12.760000,-0.418105,1.289783,0.315396
1277,12.770000,-0.416674,1.292311,0.314761
1278,12.780000,-0.415335,1.294757,0.314283
1279,12.790000,-0.414222,1.297151,0.313787
1280,12.800000,-0.413287,1.299579,0.313527
1281,12.810000,-0.412496,1.301651,0.313338
1282,12.820000,-0.411853,1.303863,0.313145
1283,12.830000,-0.411437,1.306001,0.313097
1284,12.840000,-0.411057,1.307999,0.313236
1285,12.850000,-0.410923,1.309859,0.313380
1286,12.860000,-0.410912,1.311718,0.313668
1287,12.870000,-0.411050,1.313416,0.314117
1288,12.880000,-0.411318,1.315123,0.314510
1289,12.890000,-0.411715,1.316606,0.315188
1290,12.900000,-0.412236,1.318146,0.315940
1291,12.910000,-0.412797,1.319482,0.316694
1292,12.920000,-0.413580,1.320850,0.317644
1293,12.930000,-0.414468,1.321982,0.318682
1294,12.940000,-0.415407,1.323098,0.319792
1295,12.950000,-0.416461,1.324143,0.321051
1296,12.960000,-0.417583,1.324997,0.322361
1297,12.970000,-0.418791,1.325841,0.323881
1298,12.980000,-0.420104,1.326620,0.325403
1299,12.990000,-0.421458,1.327242,0.327108
1300,13.000000,-0.422843,1.327737,0.328901
1301,13.010000,-0.424287,1.328189,0.330764
1302,13.020000,-0.425803,1.328510,0.332762
1303,13.030000,-0.427308,1.328771,0.334818
1304,13.040000,-0.428800,1.328971,0.337014
1305,13.050000,-0.430417,1.329051,0.339284
1306,13.060000,-0.432017,1.329036,0.341692
1307,13.070000,-0.433622,1.328917,0.344181
1308,13.080000,-0.435159,1.328808,0.346771
1309,13.090000,-0.436708,1.328480,0.349423
1310,13.100000,-0.438249,1.328145,0.352200
1311,13.110000,-0.439842,1.327715,0.355146
1312,13.120000,-0.441298,1.327242,0.358095
1313,13.130000,-0.442692,1.326728,0.361175
1314,13.140000,-0.444119,1.325991,0.364287
1315,13.150000,-0.445521,1.325366,0.367608
1316,13.160000,-0.446836,1.324539,0.370958
1317,13.170000,-0.448077,1.323691,0.374340
1318,13.180000,-0.449201,1.322800,0.377833
1319,13.190000,-0.450267,1.321852,0.381454
1320,13.200000,-0.451256,1.320886,0.385056
1321,13.210000,-0.452207,1.319771,0.388827
1322,13.220000,-0.452937,1.318690,0.392667
1323,13.230000,-0.453654,1.317486,0.396478
1324,13.240000,-0.454276,1.316353,0.400470
1325,13.250000,-0.454735,1.315094,0.404363
1326,13.260000,-0.455148,1.313805,0.408425
1327,13.270000,-0.455282,1.312457,0.412645
1328,13.280000,-0.455425,1.311093,0.416651
1329,13.290000,-0.455431,1.309723,0.420812
1330,13.300000,-0.455225,1.308230,0.425036
1331,13.310000,-0.454997,1.306701,0.429292
1332,13.320000,-0.454432,1.305223,0.433630
1333,13.330000,-0.453884,1.303591,0.437894
1334,13.340000,-0.453140,1.301952,0.442191
1335,13.350000,-0.452078,1.300361,0.446615
1336,13.360000,-0.450953,1.298648,0.450889
1337,13.370000,-0.449723,1.296909,0.455287
1338,13.380000,-0.448236,1.295134,0.459650
1339,13.390000,-0.446563,1.293436,0.464072
1340,13.400000,-0.444790,1.291542,0.468403
1341,13.410000,-0.442825,1.289587,0.472809
1342,13.420000,-0.440708,1.287632,0.477145
1343,13.430000,-0.438345,1.285646,0.481404
1344,13.440000,-0.435813,1.283696,0.485731
1345,13.450000,-0.433031,1.281697,0.489954
1346,13.460000,-0.430073,1.279574,0.494308
1347,13.470000,-0.426917,1.277423,0.498468
1348,13.480000,-0.423629,1.275305,0.502692
1349,13.490000,-0.420092,1.273085,0.506779
1350,13.500000,-0.416340,1.270865,0.510887
1351,13.510000,-0.412386,1.268592,0.514987
1352,13.520000,-0.408286,1.266257,0.518873
1353,13.530000,-0.403979,1.263941,0.522756
1354,13.540000,-0.399434,1.261532,0.526632
1355,13.550000,-0.394697,1.259169,0.530441
1356,13.560000,-0.389803,1.256768,0.534051
1357,13.570000,-0.384630,1.254299,0.537707
1358,13.580000,-0.379324,1.251739,0.541268
1359,13.590000,-0.373771,1.249303,0.544722
1360,13.600000,-0.368076,1.246750,0.548100
1361,13.610000,-0.362222,1.244201,0.551318
1362,13.620000,-0.356130,1.241601,0.554701
1363,13.630000,-0.349999,1.238873,0.557770
1364,13.640000,-0.343521,1.236391,0.560804
1365,13.650000,-0.336872,1.233576,0.563728
1366,13.660000,-0.330014,1.231040,0.566527
1367,13.670000,-0.323149,1.228309,0.569156
1368,13.680000,-0.315821,1.225598,0.571949
1369,13.690000,-0.308272,1.222868,0.574563
1370,13.700000,-0.300748,1.220149,0.576903
1371,13.710000,-0.293182,1.217312,0.579294
1372,13.720000,-0.285410,1.214487,0.581441
1373,13.730000,-0.277525,1.211661,0.583597
1374,13.740000,-0.269439,1.208939,0.585592
1375,13.750000,-0.261196,1.206187,0.587445
1376,13.760000,-0.252779,1.203435,0.589170
1377,13.770000,-0.244293,1.200547,0.590825
1378,13.780000,-0.235740,1.197782,0.592392
1379,13.790000,-0.227228,1.194813,0.593620
1380,13.800000,-0.218474,1.192046,0.595059
1381,13.810000,-0.209508,1.189274,0.596262
1382,13.820000,-0.200462,1.186394,0.597414
1383,13.830000,-0.191431,1.183524,0.598397
1384,13.840000,-0.182293,1.180672,0.599254
1385,13.850000,-0.173043,1.177713,0.600147
1386,13.860000,-0.163857,1.174947,0.600791
1387,13.870000,-0.154716,1.172036,0.601368
1388,13.880000,-0.145481,1.169163,0.601814
1389,13.890000,-0.136112,1.166377,0.602168
1390,13.900000,-0.126817,1.163526,0.602403
1391,13.910000,-0.117464,1.160704,0.602570
1392,13.920000,-0.108118,1.157875,0.602610
1393,13.930000,-0.098769,1.155065,0.602591
1394,13.940000,-0.089413,1.152296,0.602400
1395,13.950000,-0.080125,1.149462,0.602221
1396,13.960000,-0.070774,1.146648,0.602005
1397,13.970000,-0.061547,1.143785,0.601669
1398,13.980000,-0.052312,1.141046,0.601176
1399,13.990000,-0.043062,1.138312,0.600690
1400,14.000000,-0.034013,1.135598,0.600090
1401,14.010000,-0.024891,1.132803,0.599432
1402,14.020000,-0.015936,1.130040,0.598768
1403,14.030000,-0.006944,1.127302,0.598047
1404,14.040000,0.001861,1.124570,0.597221
1405,14.050000,0.010619,1.121824,0.596404
1406,14.060000,0.019266,1.119048,0.595567
1407,14.070000,0.027869,1.116393,0.594536
1408,14.080000,0.036392,1.113651,0.593614
1409,14.090000,0.044723,1.110882,0.592629
1410,14.100000,0.052981,1.108176,0.591551
1411,14.110000,0.061127,1.105447,0.590541
1412,14.120000,0.069107,1.102753,0.589453
1413,14.130000,0.077016,1.100097,0.588297
1414,14.140000,0.084795,1.097351,0.587198
1415,14.150000,0.092405,1.094752,0.586009
1416,14.160000,0.099943,1.092003,0.584895
1417,14.170000,0.107339,1.089363,0.583711
1418,14.180000,0.114567,1.086749,0.582460
1419,14.190000,0.121605,1.084069,0.581316
1420,14.200000,0.128528,1.081347,0.580062
1421,14.210000,0.135293,1.078810,0.578870
1422,14.220000,0.141878,1.076176,0.577630
1423,14.230000,0.148359,1.073553,0.576363
1424,14.240000,0.154629,1.070949,0.575166
1425,14.250000,0.160781,1.068367,0.573902
1426,14.260000,0.166809,1.065828,0.572678
1427,14.270000,0.172583,1.063210,0.571455
1428,14.280000,0.178192,1.060611,0.570213
1429,14.290000,0.183628,1.058036,0.569002
1430,14.300000,0.188918,1.055523,0.567746
1431,14.310000,0.194099,1.052983,0.566447
1432,14.320000,0.199026,1.050436,0.565241
1433,14.330000,0.203814,1.047873,0.564076
1434,14.340000,0.208451,1.045321,0.562873
1435,14.350000,0.212856,1.042832,0.561694
1436,14.360000,0.217145,1.040220,0.560472
1437,14.370000,0.221197,1.037736,0.559238
1438,14.380000,0.225115,1.035168,0.558096
1439,14.390000,0.228847,1.032695,0.556903
1440,14.400000,0.232422,1.030089,0.555743
1441,14.410000,0.235845,1.027490,0.554503
1442,14.420000,0.239025,1.024969,0.553382
1443,14.430000,0.242084,1.022370,0.552256
1444,14.440000,0.244970,1.019795,0.551047
1445,14.450000,0.247663,1.017282,0.549857
1446,14.460000,0.250149,1.014677,0.548806
1447,14.470000,0.252551,1.012072,0.547709
1448,14.480000,0.254734,1.009378,0.546547
1449,14.490000,0.256780,1.006778,0.545408
1450,14.500000,0.258685,1.004201,0.544322
1451,14.510000,0.260419,1.001586,0.543187
1452,14.520000,0.261922,0.998960,0.542112
1453,14.530000,0.263312,0.996360,0.541054
1454,14.540000,0.264563,0.993728,0.539946
1455,14.550000,0.265675,0.991056,0.538881
1456,14.560000,0.266591,0.988458,0.537764
1457,14.570000,0.267376,0.985895,0.536734
1458,14.580000,0.268016,0.983310,0.535645
1459,14.590000,0.268507,0.980801,0.534570
1460,14.600000,0.268878,0.978251,0.533551
1461,14.610000,0.269021,0.975799,0.532494
1462,14.620000,0.269082,0.973363,0.531465
1463,14.630000,0.269034,0.970976,0.530427
1464,14.640000,0.268844,0.968631,0.529406
1465,14.650000,0.268488,0.966313,0.528330
1466,14.660000,0.268023,0.964051,0.527269
1467,14.670000,0.267409,0.961874,0.526227
1468,14.680000,0.266695,0.959748,0.525198
1469,14.690000,0.265808,0.957701,0.524146
1470,14.700000,0.264893,0.955711,0.523105
1471,14.710000,0.263766,0.953763,0.521960
1472,14.720000,0.262580,0.951899,0.520896
1473,14.730000,0.261277,0.950087,0.519771
1474,14.740000,0.259961,0.948316,0.518612
1475,14.750000,0.258421,0.946684,0.517487
1476,14.760000,0.256788,0.945030,0.516290
1477,14.770000,0.255144,0.943478,0.515068
1478,14.780000,0.253354,0.942000,0.513801
1479,14.790000,0.251447,0.940671,0.512533
1480,14.800000,0.249520,0.939275,0.511168
1481,14.810000,0.247535,0.938019,0.509745
1482,14.820000,0.245431,0.936855,0.508383
1483,14.830000,0.243334,0.935737,0.506881
1484,14.840000,0.241148,0.934718,0.505318
1485,14.850000,0.238825,0.933775,0.503765
1486,14.860000,0.236622,0.932871,0.502063
1487,14.870000,0.234198,0.932047,0.500401
1488,14.880000,0.231769,0.931068,0.498505
1489,14.890000,0.229224,0.930482,0.496672
1490,14.900000,0.226752,0.929949,0.494711
1491,14.910000,0.224252,0.929313,0.492656
1492,14.920000,0.221870,0.929016,0.490635
1493,14.930000,0.219509,0.928705,0.488406
1494,14.940000,0.217063,0.928423,0.486120
1495,14.950000,0.214722,0.928328,0.483692
1496,14.960000,0.212390,0.928253,0.481083
1497,14.970000,0.210055,0.928292,0.478503
1498,14.980000,0.207691,0.928307,0.475723
1499,14.990000,0.205388,0.928536,0.472906
1500,15.000000,0.203170,0.928739,0.469947
1501,15.010000,0.200954,0.929103,0.466856
1502,15.020000,0.198783,0.929488,0.463612
1503,15.030000,0.196666,0.929859,0.460291
1504,15.040000,0.194676,0.930455,0.456849
1505,15.050000,0.192746,0.931053,0.453195
1506,15.060000,0.190884,0.931614,0.449484
1507,15.070000,0.189086,0.932379,0.445562
1508,15.080000,0.187399,0.933055,0.441547
1509,15.090000,0.185772,0.933816,0.437322
1510,15.100000,0.184352,0.934644,0.433210
1511,15.110000,0.182877,0.935537,0.428631
1512,15.120000,0.181417,0.936381,0.424010
1513,15.130000,0.180133,0.937272,0.419284
1514,15.140000,0.178909,0.938161,0.414451
1515,15.150000,0.177763,0.939201,0.409453
1516,15.160000,0.176762,0.940139,0.404340
1517,15.170000,0.175783,0.941119,0.399105
1518,15.180000,0.174879,0.942108,0.393751
1519,15.190000,0.174154,0.943030,0.388165
1520,15.200000,0.173489,0.943986,0.382496
1521,15.210000,0.172837,0.944863,0.376703
1522,15.220000,0.172361,0.945694,0.370797
1523,15.230000,0.171978,0.946591,0.364787
1524,15.240000,0.171651,0.947479,0.358575
1525,15.250000,0.171423,0.948314,0.352400
1526,15.260000,0.171277,0.948968,0.345976
1527,15.270000,0.171231,0.949746,0.339483
1528,15.280000,0.171255,0.950407,0.332924
1529,15.290000,0.171387,0.951032,0.326240
1530,15.300000,0.171580,0.951538,0.319416
1531,15.310000,0.171894,0.952123,0.312543
1532,15.320000,0.172303,0.952520,0.305534
1533,15.330000,0.172787,0.952883,0.298503
1534,15.340000,0.173357,0.953241,0.291347
1535,15.350000,0.173982,0.953512,0.284105
1536,15.360000,0.174743,0.953612,0.276769
1537,15.370000,0.175580,0.953814,0.269375
1538,15.380000,0.176433,0.953783,0.261918
1539,15.390000,0.177469,0.953880,0.254388
1540,15.400000,0.178478,0.953735,0.246752
1541,15.410000,0.179682,0.953620,0.239139
1542,15.420000,0.180847,0.953442,0.231387
1543,15.430000,0.182140,0.953209,0.223527
1544,15.440000,0.183510,0.952889,0.215722
1545,15.450000,0.184991,0.952456,0.207810
1546,15.460000,0.186536,0.951978,0.199824
1547,15.470000,0.188042,0.951442,0.191885
1548,15.480000,0.189776,0.950947,0.183803
1549,15.490000,0.191503,0.950230,0.175644
1550,15.500000,0.193261,0.949554,0.167501
1551,15.510000,0.195144,0.948843,0.159351
1552,15.520000,0.197001,0.948089,0.151133
1553,15.530000,0.198950,0.947287,0.142957
1554,15.540000,0.201054,0.946321,0.134676
1555,15.550000,0.203095,0.945455,0.126454
1556,15.560000,0.205146,0.944446,0.118223
1557,15.570000,0.207363,0.943454,0.109858
1558,15.580000,0.209552,0.942458,0.101537
1559,15.590000,0.211774,0.941356,0.093246
1560,15.600000,0.214029,0.940366,0.084956
1561,15.610000,0.216311,0.939249,0.076571
1562,15.620000,0.218692,0.938107,0.068293
1563,15.630000,0.221054,0.936969,0.059973
1564,15.640000,0.223419,0.935845,0.051647
1565,15.650000,0.225788,0.934637,0.043318
1566,15.660000,0.228215,0.933444,0.035086
1567,15.670000,0.230723,0.932263,0.026829
1568,15.680000,0.233099,0.931069,0.018641
1569,15.690000,0.235593,0.929838,0.010416
1570,15.700000,0.237999,0.928667,0.002288
1571,15.710000,0.240394,0.927447,-0.005817
1572,15.720000,0.242752,0.926207,-0.013898
1573,15.730000,0.245218,0.925033,-0.021919
1574,15.740000,0.247582,0.923851,-0.029867
1575,15.750000,0.249937,0.922632,-0.037832
1576,15.760000,0.252282,0.921457,-0.045698
1577,15.770000,0.254626,0.920255,-0.053511
1578,15.780000,0.256950,0.919064,-0.061270
1579,15.790000,0.259200,0.917847,-0.068921
1580,15.800000,0.261473,0.916766,-0.076522
1581,15.810000,0.263702,0.915585,-0.084032
1582,15.820000,0.265787,0.914489,-0.091443
1583,15.830000,0.267999,0.913349,-0.098777
1584,15.840000,0.270105,0.912303,-0.106058
1585,15.850000,0.272095,0.911142,-0.113166
1586,15.860000,0.274103,0.909988,-0.120253
1587,15.870000,0.276087,0.908908,-0.127246
1588,15.880000,0.278049,0.907777,-0.134056
1589,15.890000,0.279905,0.906679,-0.140831
1590,15.900000,0.281723,0.905570,-0.147489
1591,15.910000,0.283595,0.904533,-0.154070
1592,15.920000,0.285364,0.903368,-0.160477
1593,15.930000,0.287065,0.902366,-0.166691
1594,15.940000,0.288799,0.901158,-0.172960
1595,15.950000,0.290487,0.900147,-0.178959
1596,15.960000,0.292109,0.899011,-0.184949
1597,15.970000,0.293674,0.898008,-0.190654
1598,15.980000,0.295201,0.896923,-0.196350
1599,15.990000,0.296818,0.895781,-0.201921
1600,16.000000,0.298304,0.894826,-0.207276
1601,16.010000,0.299753,0.893739,-0.212557
1602,16.020000,0.301150,0.892690,-0.217657
1603,16.030000,0.302579,0.891651,-0.222604
1604,16.040000,0.303987,0.890564,-0.227419
1605,16.050000,0.305323,0.889493,-0.232125
1606,16.060000,0.306667,0.888461,-0.236718
1607,16.070000,0.307983,0.887454,-0.241150
1608,16.080000,0.309226,0.886411,-0.245366
1609,16.090000,0.310519,0.885391,-0.249488
1610,16.100000,0.311836,0.884297,-0.253498
1611,16.110000,0.313040,0.883270,-0.257329
1612,16.120000,0.314271,0.882268,-0.261039
1613,16.130000,0.315473,0.881227,-0.264577
1614,16.140000,0.316630,0.880245,-0.267984
1615,16.150000,0.317882,0.879204,-0.271278
1616,16.160000,0.319030,0.878216,-0.274403
1617,16.170000,0.320163,0.877218,-0.277367
1618,16.180000,0.321394,0.876193,-0.280217
1619,16.190000,0.322547,0.875349,-0.282858
1620,16.200000,0.323685,0.874410,-0.285442
1621,16.210000,0.324733,0.873501,-0.287901
1622,16.220000,0.325877,0.872571,-0.290215
1623,16.230000,0.326943,0.871794,-0.292323
1624,16.240000,0.328125,0.870975,-0.294363
1625,16.250000,0.329168,0.870203,-0.296196
1626,16.260000,0.330244,0.869391,-0.298025
1627,16.270000,0.331235,0.868719,-0.299653
1628,16.280000,0.332300,0.868126,-0.301118
1629,16.290000,0.333312,0.867509,-0.302557
1630,16.300000,0.334382,0.866881,-0.303854
1631,16.310000,0.335376,0.866450,-0.305039
1632,16.320000,0.336374,0.865993,-0.306076
1633,16.330000,0.337360,0.865555,-0.307067
1634,16.340000,0.338359,0.865077,-0.307886
1635,16.350000,0.339367,0.864819,-0.308618
1636,16.360000,0.340343,0.864466,-0.309315
1637,16.370000,0.341199,0.864288,-0.309850
1638,16.380000,0.342167,0.864078,-0.310379
1639,16.390000,0.343011,0.863931,-0.310741
1640,16.400000,0.343971,0.863763,-0.311113
1641,16.410000,0.344897,0.863687,-0.311349
1642,16.420000,0.345700,0.863656,-0.311494
1643,16.430000,0.346577,0.863646,-0.311640
1644,16.440000,0.347406,0.863675,-0.311767
1645,16.450000,0.348271,0.863757,-0.311759
1646,16.460000,0.349010,0.863937,-0.311693
1647,16.470000,0.349835,0.864063,-0.311665
1648,16.480000,0.350634,0.864195,-0.311560
1649,16.490000,0.351394,0.864431,-0.311362
1650,16.500000,0.352134,0.864624,-0.311167
1651,16.510000,0.352914,0.864882,-0.310951
1652,16.520000,0.353602,0.865134,-0.310772
1653,16.530000,0.354354,0.865487,-0.310544
1654,16.540000,0.355021,0.865849,-0.310208
1655,16.550000,0.355686,0.866163,-0.309990
1656,16.560000,0.356325,0.866576,-0.309696
1657,16.570000,0.356969,0.866990,-0.309430
1658,16.580000,0.357570,0.867391,-0.309179
1659,16.590000,0.358305,0.867849,-0.308961
1660,16.600000,0.358816,0.868286,-0.308671
1661,16.610000,0.359381,0.868756,-0.308415
1662,16.620000,0.359956,0.869222,-0.308205
1663,16.630000,0.360562,0.869692,-0.308030
1664,16.640000,0.361055,0.870163,-0.307891
1665,16.650000,0.361506,0.870700,-0.307750
1666,16.660000,0.362010,0.871253,-0.307626
1667,16.670000,0.362469,0.871782,-0.307510
1668,16.680000,0.362898,0.872301,-0.307512
1669,16.690000,0.363284,0.872857,-0.307496
1670,16.700000,0.363633,0.873364,-0.307546
1671,16.710000,0.363963,0.873896,-0.307634
1672,16.720000,0.364294,0.874442,-0.307783
1673,16.730000,0.364574,0.874936,-0.307953
1674,16.740000,0.364884,0.875442,-0.308194
1675,16.750000,0.365121,0.875874,-0.308538
1676,16.760000,0.365280,0.876328,-0.308936
1677,16.770000,0.365396,0.876908,-0.309297
1678,16.780000,0.365511,0.877376,-0.309742
1679,16.790000,0.365585,0.877759,-0.310323
1680,16.800000,0.365612,0.878118,-0.310900
1681,16.810000,0.365616,0.878552,-0.311561
1682,16.820000,0.365526,0.879000,-0.312355
1683,16.830000,0.365455,0.879294,-0.313120
1684,16.840000,0.365216,0.879628,-0.313941
1685,16.850000,0.365031,0.879975,-0.314853
1686,16.860000,0.364769,0.880287,-0.315932
1687,16.870000,0.364501,0.880551,-0.316966
1688,16.880000,0.364041,0.880911,-0.318049
1689,16.890000,0.363618,0.881109,-0.319327
1690,16.900000,0.363156,0.881262,-0.320610
1691,16.910000,0.362541,0.881541,-0.321906
1692,16.920000,0.361970,0.881758,-0.323257
1693,16.930000,0.361289,0.881897,-0.324772
1694,16.940000,0.360477,0.882110,-0.326309
1695,16.950000,0.359684,0.882159,-0.327900
1696,16.960000,0.358810,0.882436,-0.329558
1697,16.970000,0.357840,0.882407,-0.331282
1698,16.980000,0.356798,0.882553,-0.333084
1699,16.990000,0.355753,0.882607,-0.334885
1700,17.000000,0.354553,0.882691,-0.336804
1701,17.010000,0.353336,0.882744,-0.338706
1702,17.020000,0.351967,0.882861,-0.340618
1703,17.030000,0.350593,0.882908,-0.342713
1704,17.040000,0.349117,0.882841,-0.344908
1705,17.050000,0.347480,0.882919,-0.347040
1706,17.060000,0.345858,0.882892,-0.349163
1707,17.070000,0.344088,0.882913,-0.351453
1708,17.080000,0.342220,0.882862,-0.353710
1709,17.090000,0.340307,0.882798,-0.356077
1710,17.100000,0.338288,0.882786,-0.358427
1711,17.110000,0.336169,0.882799,-0.360743
1712,17.120000,0.333921,0.882790,-0.363157
