Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_015,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 09.58.08.915 AM,Capture Start Frame,4726891,Total Frames in Take,3203,Total Exported Frames,3203,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
562,5.620000,-0.204944,0.023805,-1.044134
563,5.630000,-0.204922,0.023876,-1.044056
564,5.640000,-0.204961,0.023795,-1.044147
565,5.650000,-0.204935,0.023830,-1.044077
566,5.660000,-0.204969,0.023752,-1.044230
567,5.670000,-0.204954,0.023835,-1.044106
568,5.680000,-0.204961,0.023785,-1.044142
569,5.690000,-0.204990,0.023791,-1.044169
570,5.700000,-0.204961,0.023795,-1.044113
571,5.710000,-0.204969,0.023793,-1.044116
572,5.720000,-0.204962,0.023805,-1.044128
573,5.730000,-0.204944,0.023767,-1.044168
574,5.740000,-0.204954,0.023788,-1.044141
575,5.750000,-0.204960,0.023768,-1.044153
576,5.760000,-0.204975,0.023802,-1.044159
577,5.770000,-0.204948,0.023820,-1.044129
578,5.780000,-0.204985,0.023762,-1.044206
579,5.790000,-0.204945,0.023853,-1.044093
580,5.800000,-0.204984,0.023757,-1.044193
581,5.810000,-0.204961,0.023787,-1.044170
582,5.820000,-0.204974,0.023800,-1.044157
583,5.830000,-0.204943,0.023835,-1.044080
584,5.840000,-0.204944,0.023832,-1.044106
585,5.850000,-0.204937,0.023881,-1.044069
586,5.860000,-0.204947,0.023827,-1.044112
587,5.870000,-0.204978,0.023751,-1.044188
588,5.880000,-0.204970,0.023786,-1.044170
589,5.890000,-0.204981,0.023723,-1.044217
590,5.900000,-0.204950,0.023822,-1.044093
591,5.910000,-0.204949,0.023771,-1.044193
592,5.920000,-0.204940,0.023798,-1.044120
593,5.930000,-0.204971,0.023751,-1.044201
594,5.940000,-0.204930,0.023813,-1.044102
595,5.950000,-0.204976,0.023768,-1.044161
596,5.960000,-0.204963,0.023790,-1.044123
597,5.970000,-0.204914,0.023946,-1.043959
598,5.980000,-0.204927,0.023858,-1.044055
599,5.990000,-0.204978,0.023840,-1.044146
600,6.000000,-0.204936,0.023834,-1.044088
601,6.010000,-0.204946,0.023829,-1.044088
602,6.020000,-0.204930,0.023925,-1.044010
603,6.030000,-0.204960,0.023768,-1.044184
604,6.040000,-0.204957,0.023767,-1.044174
605,6.050000,-0.204946,0.023849,-1.044074
606,6.060000,-0.204977,0.023803,-1.044138
607,6.070000,-0.204943,0.023859,-1.044061
608,6.080000,-0.204961,0.023803,-1.044126
609,6.090000,-0.204959,0.023823,-1.044101
610,6.100000,-0.204961,0.023802,-1.044129
611,6.110000,-0.204964,0.023820,-1.044161
612,6.120000,-0.204930,0.023848,-1.044086
613,6.130000,-0.204947,0.023829,-1.044112
614,6.140000,-0.204955,0.023842,-1.044111
615,6.150000,-0.204971,0.023757,-1.044159
616,6.160000,-0.204960,0.023798,-1.044125
617,6.170000,-0.204949,0.023822,-1.044114
618,6.180000,-0.204953,0.023842,-1.044090
619,6.190000,-0.204970,0.023779,-1.044135
620,6.200000,-0.204947,0.023821,-1.044142
621,6.210000,-0.204939,0.023866,-1.044077
622,6.220000,-0.204970,0.023746,-1.044180
623,6.230000,-0.204943,0.023856,-1.044055
624,6.240000,-0.204967,0.023833,-1.044098
625,6.250000,-0.204931,0.023849,-1.044062
626,6.260000,-0.204936,0.023887,-1.044048
627,6.270000,-0.204939,0.023867,-1.044086
628,6.280000,-0.204963,0.023766,-1.044177
629,6.290000,-0.204957,0.023780,-1.044145
630,6.300000,-0.204962,0.023802,-1.044125
631,6.310000,-0.204948,0.023837,-1.044077
632,6.320000,-0.204948,0.023804,-1.044154
633,6.330000,-0.204967,0.023761,-1.044163
634,6.340000,-0.204959,0.023817,-1.044137
635,6.350000,-0.204956,0.023804,-1.044155
636,6.360000,-0.204952,0.023837,-1.044118
637,6.370000,-0.204949,0.023840,-1.044101
638,6.380000,-0.204949,0.023839,-1.044130
639,6.390000,-0.204941,0.023827,-1.044107
640,6.400000,-0.204936,0.023904,-1.044028
641,6.410000,-0.204971,0.023732,-1.044207
642,6.420000,-0.204948,0.023840,-1.044092
643,6.430000,-0.204942,0.023858,-1.044050
644,6.440000,-0.204982,0.023777,-1.044169
645,6.450000,-0.204938,0.023856,-1.044068
646,6.460000,-0.204943,0.023810,-1.044124
647,6.470000,-0.204953,0.023787,-1.044139
648,6.480000,-0.204947,0.023774,-1.044174
649,6.490000,-0.204922,0.023876,-1.044038
650,6.500000,-0.204939,0.023817,-1.044116
651,6.510000,-0.204960,0.023790,-1.044155
652,6.520000,-0.204956,0.023832,-1.044127
653,6.530000,-0.204944,0.023827,-1.044097
654,6.540000,-0.204952,0.023787,-1.044141
655,6.550000,-0.204935,0.023852,-1.044066
656,6.560000,-0.204940,0.023889,-1.044047
657,6.570000,-0.204958,0.023797,-1.044133
658,6.580000,-0.204958,0.023829,-1.044127
659,6.590000,-0.204900,0.023969,-1.043953
660,6.600000,-0.204950,0.023824,-1.044080
661,6.610000,-0.204969,0.023776,-1.044157
662,6.620000,-0.204937,0.023858,-1.044057
663,6.630000,-0.204966,0.023775,-1.044179
664,6.640000,-0.204967,0.023832,-1.044128
665,6.650000,-0.204940,0.023840,-1.044085
666,6.660000,-0.204965,0.023823,-1.044127
667,6.670000,-0.204940,0.023826,-1.044120
668,6.680000,-0.204968,0.023803,-1.044141
669,6.690000,-0.204956,0.023857,-1.044092
670,6.700000,-0.204935,0.023835,-1.044075
671,6.710000,-0.204948,0.023832,-1.044117
672,6.720000,-0.204912,0.023898,-1.044002
673,6.730000,-0.204934,0.023870,-1.044071
674,6.740000,-0.204972,0.023775,-1.044155
675,6.750000,-0.204961,0.023824,-1.044115
676,6.760000,-0.204934,0.023870,-1.044060
677,6.770000,-0.204926,0.023849,-1.044071
678,6.780000,-0.204938,0.023832,-1.044089
679,6.790000,-0.204945,0.023810,-1.044122
680,6.800000,-0.204938,0.023893,-1.044053
681,6.810000,-0.204953,0.023823,-1.044144
682,6.820000,-0.204954,0.023783,-1.044151
683,6.830000,-0.204961,0.023806,-1.044141
684,6.840000,-0.204932,0.023863,-1.044069
685,6.850000,-0.204933,0.023836,-1.044101
686,6.860000,-0.204971,0.023728,-1.044208
687,6.870000,-0.204951,0.023835,-1.044095
688,6.880000,-0.204961,0.023802,-1.044111
689,6.890000,-0.204972,0.023703,-1.044245
690,6.900000,-0.204942,0.023844,-1.044094
691,6.910000,-0.204981,0.023708,-1.044212
692,6.920000,-0.204958,0.023800,-1.044143
693,6.930000,-0.204949,0.023796,-1.044150
694,6.940000,-0.204939,0.023807,-1.044117
695,6.950000,-0.204947,0.023885,-1.044065
696,6.960000,-0.204946,0.023819,-1.044120
697,6.970000,-0.204940,0.023833,-1.044106
698,6.980000,-0.204951,0.023815,-1.044114
699,6.990000,-0.204907,0.023933,-1.043982
700,7.000000,-0.204948,0.023773,-1.044130
701,7.010000,-0.204964,0.023787,-1.044127
702,7.020000,-0.204947,0.023839,-1.044107
703,7.030000,-0.204931,0.023868,-1.044044
704,7.040000,-0.204938,0.023848,-1.044093
705,7.050000,-0.204926,0.023813,-1.044110
706,7.060000,-0.204935,0.023796,-1.044143
707,7.070000,-0.204946,0.023838,-1.044059
708,7.080000,-0.204951,0.023791,-1.044147
709,7.090000,-0.204962,0.023781,-1.044177
710,7.100000,-0.204936,0.023883,-1.044044
711,7.110000,-0.204926,0.023804,-1.044145
712,7.120000,-0.204938,0.023822,-1.044103
713,7.130000,-0.204938,0.023835,-1.044104
714,7.140000,-0.204948,0.023823,-1.044142
715,7.150000,-0.204949,0.023796,-1.044113
716,7.160000,-0.204952,0.023818,-1.044100
717,7.170000,-0.204923,0.023860,-1.044062
718,7.180000,-0.204966,0.023738,-1.044212
719,7.190000,-0.204961,0.023735,-1.044217
720,7.200000,-0.204936,0.023842,-1.044076
721,7.210000,-0.204945,0.023840,-1.044110
722,7.220000,-0.204937,0.023904,-1.044060
723,7.230000,-0.204956,0.023785,-1.044146
724,7.240000,-0.204952,0.023829,-1.044104
725,7.250000,-0.204968,0.023822,-1.044116
726,7.260000,-0.204942,0.023813,-1.044107
727,7.270000,-0.204947,0.023768,-1.044161
728,7.280000,-0.204941,0.023763,-1.044156
729,7.290000,-0.204960,0.023776,-1.044172
730,7.300000,-0.204946,0.023830,-1.044098
731,7.310000,-0.204928,0.023912,-1.044003
732,7.320000,-0.204937,0.023870,-1.044074
733,7.330000,-0.204969,0.023748,-1.044198
734,7.340000,-0.204961,0.023787,-1.044148
735,7.350000,-0.204942,0.023841,-1.044106
736,7.360000,-0.204949,0.023818,-1.044116
737,7.370000,-0.204947,0.023837,-1.044076
738,7.380000,-0.204942,0.023798,-1.044145
739,7.390000,-0.204963,0.023789,-1.044153
740,7.400000,-0.204960,0.023807,-1.044133
741,7.410000,-0.204953,0.023784,-1.044145
742,7.420000,-0.204974,0.023764,-1.044192
743,7.430000,-0.204935,0.023832,-1.044093
744,7.440000,-0.204930,0.023845,-1.044104
745,7.450000,-0.204949,0.023808,-1.044141
746,7.460000,-0.204956,0.023790,-1.044160
747,7.470000,-0.204924,0.023902,-1.044014
748,7.480000,-0.204972,0.023734,-1.044201
749,7.490000,-0.204929,0.023879,-1.044053
750,7.500000,-0.204974,0.023737,-1.044184
751,7.510000,-0.204953,0.023809,-1.044144
752,7.520000,-0.204951,0.023828,-1.044115
753,7.530000,-0.204933,0.023880,-1.044043
754,7.540000,-0.204947,0.023814,-1.044094
755,7.550000,-0.204979,0.023753,-1.044187
756,7.560000,-0.204959,0.023767,-1.044195
757,7.570000,-0.204940,0.023856,-1.044113
758,7.580000,-0.204972,0.023806,-1.044140
759,7.590000,-0.204919,0.023893,-1.044032
760,7.600000,-0.204949,0.023796,-1.044135
761,7.610000,-0.204926,0.023874,-1.044086
762,7.620000,-0.204951,0.023785,-1.044181
763,7.630000,-0.204984,0.023748,-1.044188
764,7.640000,-0.204955,0.023840,-1.044081
765,7.650000,-0.204931,0.023853,-1.044092
766,7.660000,-0.204960,0.023737,-1.044223
767,7.670000,-0.204954,0.023809,-1.044139
768,7.680000,-0.204950,0.023827,-1.044105
769,7.690000,-0.204914,0.023869,-1.044032
770,7.700000,-0.204962,0.023764,-1.044165
771,7.710000,-0.204924,0.023873,-1.044069
772,7.720000,-0.204947,0.023784,-1.044165
773,7.730000,-0.204933,0.023821,-1.044115
774,7.740000,-0.204917,0.023813,-1.044139
775,7.750000,-0.204909,0.023905,-1.043994
776,7.760000,-0.204933,0.023868,-1.044053
777,7.770000,-0.204946,0.023835,-1.044101
778,7.780000,-0.204933,0.023854,-1.044087
779,7.790000,-0.204916,0.023932,-1.043998
780,7.800000,-0.204931,0.023837,-1.044087
781,7.810000,-0.204922,0.023899,-1.044037
782,7.820000,-0.204957,0.023813,-1.044120
783,7.830000,-0.204935,0.023861,-1.044077
784,7.840000,-0.204941,0.023849,-1.044094
785,7.850000,-0.204936,0.023878,-1.044065
786,7.860000,-0.204923,0.023907,-1.044058
787,7.870000,-0.204919,0.023914,-1.044058
788,7.880000,-0.204942,0.023843,-1.044127
789,7.890000,-0.204935,0.023881,-1.044103
790,7.900000,-0.204915,0.023895,-1.044064
791,7.910000,-0.204956,0.023870,-1.044115
792,7.920000,-0.204906,0.023976,-1.043961
793,7.930000,-0.204942,0.023912,-1.044098
794,7.940000,-0.204934,0.023940,-1.044086
795,7.950000,-0.204897,0.023974,-1.044051
796,7.960000,-0.204916,0.024006,-1.044006
797,7.970000,-0.204920,0.024049,-1.043963
798,7.980000,-0.205002,0.023915,-1.044104
799,7.990000,-0.204916,0.023968,-1.044004
800,8.000000,-0.204806,0.023950,-1.044045
801,8.010000,-0.204707,0.023932,-1.044025
802,8.020000,-0.204597,0.023976,-1.043916
803,8.030000,-0.204473,0.024023,-1.043836
804,8.040000,-0.204441,0.023932,-1.043915
805,8.050000,-0.204358,0.023956,-1.043821
806,8.060000,-0.204305,0.023909,-1.043880
807,8.070000,-0.204256,0.023961,-1.043825
808,8.080000,-0.204206,0.024035,-1.043838
809,8.090000,-0.204189,0.024111,-1.043798
810,8.100000,-0.204138,0.024218,-1.043719
811,8.110000,-0.204122,0.024298,-1.043688
812,8.120000,-0.204117,0.024425,-1.043595
813,8.130000,-0.204132,0.024497,-1.043574
814,8.140000,-0.204143,0.024640,-1.043530
815,8.150000,-0.204139,0.024969,-1.043314
816,8.160000,-0.204243,0.025182,-1.043310
817,8.170000,-0.204365,0.025497,-1.043336
818,8.180000,-0.204467,0.025826,-1.043359
819,8.190000,-0.204513,0.026677,-1.042860
820,8.200000,-0.204596,0.027262,-1.042809
821,8.210000,-0.204646,0.027939,-1.042572
822,8.220000,-0.204778,0.028510,-1.042409
823,8.230000,-0.204990,0.028864,-1.042584
824,8.240000,-0.205132,0.029644,-1.042299
825,8.250000,-0.205354,0.030482,-1.042160
826,8.260000,-0.205664,0.031305,-1.042214
827,8.270000,-0.205923,0.032881,-1.041595
828,8.280000,-0.206223,0.034028,-1.041341
829,8.290000,-0.206546,0.035358,-1.040981
830,8.300000,-0.206880,0.037051,-1.040482
831,8.310000,-0.207185,0.038945,-1.039907
832,8.320000,-0.207622,0.040648,-1.039517
833,8.330000,-0.208188,0.042489,-1.039218
834,8.340000,-0.208965,0.043977,-1.039517
835,8.350000,-0.209557,0.046235,-1.038965
836,8.360000,-0.210073,0.048519,-1.038665
837,8.370000,-0.210683,0.051070,-1.038211
838,8.380000,-0.211423,0.053229,-1.038258
839,8.390000,-0.212421,0.055747,-1.038115
840,8.400000,-0.213168,0.058887,-1.037588
841,8.410000,-0.213956,0.061818,-1.037034
842,8.420000,-0.214993,0.064813,-1.036975
843,8.430000,-0.216183,0.067737,-1.036975
844,8.440000,-0.217160,0.071048,-1.036708
845,8.450000,-0.218392,0.074121,-1.036849
846,8.460000,-0.219788,0.076919,-1.037613
847,8.470000,-0.220839,0.081000,-1.036785
848,8.480000,-0.222429,0.084113,-1.037472
849,8.490000,-0.223683,0.088058,-1.037348
850,8.500000,-0.225066,0.091809,-1.037657
851,8.510000,-0.226622,0.095382,-1.038372
852,8.520000,-0.227955,0.099403,-1.038713
853,8.530000,-0.229728,0.102793,-1.039989
854,8.540000,-0.231009,0.107631,-1.039999
855,8.550000,-0.232795,0.111261,-1.041362
856,8.560000,-0.234340,0.115433,-1.042276
857,8.570000,-0.236110,0.119641,-1.043308
858,8.580000,-0.237682,0.124441,-1.044164
859,8.590000,-0.239622,0.128474,-1.046111
860,8.600000,-0.241272,0.133034,-1.047386
861,8.610000,-0.243238,0.137291,-1.049605
862,8.620000,-0.244873,0.142060,-1.051227
863,8.630000,-0.246848,0.146866,-1.053187
864,8.640000,-0.248490,0.151850,-1.055007
865,8.650000,-0.250572,0.156626,-1.057538
866,8.660000,-0.252142,0.162445,-1.058905
867,8.670000,-0.254332,0.166365,-1.062927
868,8.680000,-0.255938,0.171985,-1.065320
869,8.690000,-0.258066,0.176498,-1.069148
870,8.700000,-0.259690,0.182190,-1.071588
871,8.710000,-0.261867,0.187130,-1.075580
872,8.720000,-0.263589,0.192882,-1.078805
873,8.730000,-0.265738,0.198051,-1.082945
874,8.740000,-0.267401,0.204022,-1.086293
875,8.750000,-0.269740,0.208815,-1.091516
876,8.760000,-0.271462,0.214942,-1.095009
877,8.770000,-0.273609,0.220243,-1.099889
878,8.780000,-0.275458,0.226144,-1.104288
879,8.790000,-0.277603,0.231383,-1.109631
880,8.800000,-0.279455,0.237297,-1.114297
881,8.810000,-0.281592,0.242683,-1.119935
882,8.820000,-0.283463,0.248717,-1.124939
883,8.830000,-0.285561,0.253927,-1.131131
884,8.840000,-0.287450,0.260056,-1.136212
885,8.850000,-0.289566,0.265810,-1.141980
886,8.860000,-0.291466,0.271796,-1.147949
887,8.870000,-0.293564,0.277449,-1.154051
888,8.880000,-0.295493,0.283137,-1.160199
889,8.890000,-0.297630,0.288847,-1.166693
890,8.900000,-0.299484,0.294995,-1.172520
891,8.910000,-0.301728,0.300443,-1.179441
892,8.920000,-0.303541,0.306174,-1.186031
893,8.930000,-0.305779,0.311620,-1.192919
894,8.940000,-0.307433,0.318147,-1.198769
895,8.950000,-0.309706,0.323272,-1.206239
896,8.960000,-0.311462,0.328967,-1.213062
897,8.970000,-0.313583,0.334521,-1.220037
898,8.980000,-0.315226,0.340659,-1.226298
899,8.990000,-0.317228,0.346199,-1.233488
900,9.000000,-0.319102,0.351618,-1.240595
901,9.010000,-0.320855,0.357143,-1.247744
902,9.020000,-0.322826,0.362687,-1.254799
903,9.030000,-0.324360,0.368740,-1.261047
904,9.040000,-0.326346,0.373981,-1.268602
905,9.050000,-0.327878,0.379625,-1.275194
906,9.060000,-0.329427,0.385096,-1.282209
907,9.070000,-0.331305,0.390014,-1.289877
908,9.080000,-0.332659,0.396073,-1.295732
909,9.090000,-0.334111,0.401568,-1.302361
910,9.100000,-0.335810,0.406934,-1.309347
911,9.110000,-0.337065,0.412423,-1.315683
912,9.120000,-0.338313,0.417933,-1.322023
913,9.130000,-0.339945,0.422714,-1.329424
914,9.140000,-0.341170,0.428241,-1.335346
915,9.150000,-0.342226,0.433808,-1.341118
916,9.160000,-0.343353,0.439092,-1.347179
917,9.170000,-0.344653,0.443869,-1.353678
918,9.180000,-0.345815,0.448762,-1.360289
919,9.190000,-0.346640,0.454258,-1.365507
920,9.200000,-0.347479,0.459610,-1.370823
921,9.210000,-0.348330,0.464870,-1.376215
922,9.220000,-0.349307,0.469664,-1.382145
923,9.230000,-0.350199,0.474223,-1.388201
924,9.240000,-0.350931,0.479535,-1.392799
925,9.250000,-0.351493,0.484825,-1.397390
926,9.260000,-0.352109,0.489695,-1.402340
927,9.270000,-0.352598,0.494942,-1.406816
928,9.280000,-0.353148,0.500089,-1.411139
929,9.290000,-0.353698,0.505126,-1.415392
930,9.300000,-0.354263,0.509578,-1.420383
931,9.310000,-0.354739,0.514722,-1.424194
932,9.320000,-0.355128,0.519642,-1.428217
933,9.330000,-0.355523,0.524446,-1.432369
934,9.340000,-0.355807,0.529535,-1.435490
935,9.350000,-0.356043,0.534621,-1.438742
936,9.360000,-0.356197,0.539714,-1.441837
937,9.370000,-0.356443,0.544760,-1.444624
938,9.380000,-0.356620,0.549605,-1.447800
939,9.390000,-0.356756,0.554817,-1.449940
940,9.400000,-0.356845,0.560150,-1.452187
941,9.410000,-0.356937,0.565543,-1.453901
942,9.420000,-0.357024,0.570791,-1.455969
943,9.430000,-0.356992,0.576509,-1.456879
944,9.440000,-0.357095,0.581716,-1.458498
945,9.450000,-0.357141,0.587261,-1.459528
946,9.460000,-0.357082,0.593101,-1.459976
947,9.470000,-0.357164,0.598474,-1.460957
948,9.480000,-0.357128,0.604527,-1.460955
949,9.490000,-0.357152,0.610891,-1.460020
950,9.500000,-0.357268,0.616277,-1.460835
951,9.510000,-0.357391,0.622113,-1.460630
952,9.520000,-0.357559,0.628028,-1.460222
953,9.530000,-0.357628,0.634365,-1.459007
954,9.540000,-0.357614,0.640685,-1.457506
955,9.550000,-0.357614,0.647491,-1.455151
956,9.560000,-0.357590,0.653952,-1.453375
957,9.570000,-0.357690,0.660368,-1.451334
958,9.580000,-0.357603,0.667492,-1.447969
959,9.590000,-0.357850,0.673934,-1.445843
960,9.600000,-0.358085,0.680412,-1.443310
961,9.610000,-0.358068,0.687635,-1.439327
962,9.620000,-0.358073,0.694805,-1.435305
963,9.630000,-0.358006,0.702093,-1.430864
964,9.640000,-0.358059,0.709048,-1.426786
965,9.650000,-0.358219,0.716579,-1.421825
966,9.660000,-0.358356,0.723603,-1.417206
967,9.670000,-0.358309,0.730852,-1.412010
968,9.680000,-0.358294,0.738549,-1.405977
969,9.690000,-0.358133,0.746283,-1.399706
970,9.700000,-0.358172,0.753785,-1.393505
971,9.710000,-0.358159,0.761156,-1.387373
972,9.720000,-0.357929,0.769156,-1.380096
973,9.730000,-0.357709,0.777090,-1.372425
974,9.740000,-0.357417,0.785110,-1.364868
975,9.750000,-0.357210,0.793094,-1.356884
976,9.760000,-0.356885,0.801136,-1.348677
977,9.770000,-0.356582,0.808891,-1.340668
978,9.780000,-0.356082,0.817235,-1.331680
979,9.790000,-0.355504,0.825927,-1.321955
980,9.800000,-0.355034,0.834450,-1.312235
981,9.810000,-0.354720,0.842564,-1.303207
982,9.820000,-0.354026,0.850719,-1.293800
983,9.830000,-0.353312,0.859241,-1.283621
984,9.840000,-0.352615,0.867684,-1.273359
985,9.850000,-0.351687,0.876493,-1.262497
986,9.860000,-0.350862,0.885201,-1.251728
987,9.870000,-0.350012,0.894183,-1.240538
988,9.880000,-0.349125,0.903078,-1.229357
989,9.890000,-0.348168,0.912111,-1.217918
990,9.900000,-0.347244,0.921003,-1.206514
991,9.910000,-0.346201,0.930081,-1.194914
992,9.920000,-0.345017,0.939150,-1.182999
993,9.930000,-0.343914,0.948212,-1.171186
994,9.940000,-0.342697,0.957805,-1.158714
995,9.950000,-0.341448,0.967422,-1.146309
996,9.960000,-0.340223,0.977049,-1.133911
997,9.970000,-0.338959,0.986836,-1.121269
998,9.980000,-0.337725,0.996214,-1.109270
999,9.990000,-0.336456,1.005938,-1.096930
1000,10.000000,-0.335238,1.015889,-1.084524
1001,10.010000,-0.334064,1.025414,-1.072620
1002,10.020000,-0.332904,1.035559,-1.060081
1003,10.030000,-0.331723,1.045828,-1.047504
1004,10.040000,-0.330499,1.056134,-1.034981
1005,10.050000,-0.329463,1.066504,-1.022884
1006,10.060000,-0.328564,1.076379,-1.011429
1007,10.070000,-0.327541,1.086559,-0.999689
1008,10.080000,-0.326620,1.096900,-0.987806
1009,10.090000,-0.325826,1.107362,-0.976168
1010,10.100000,-0.325098,1.117781,-0.964651
1011,10.110000,-0.324597,1.128210,-0.953283
1012,10.120000,-0.323995,1.138760,-0.942083
1013,10.130000,-0.323462,1.149263,-0.931002
1014,10.140000,-0.323000,1.159975,-0.920000
1015,10.150000,-0.322683,1.170563,-0.909188
1016,10.160000,-0.322518,1.181216,-0.898563
1017,10.170000,-0.322351,1.191852,-0.888175
1018,10.180000,-0.322325,1.202589,-0.877884
1019,10.190000,-0.322392,1.213313,-0.867698
1020,10.200000,-0.322602,1.224140,-0.857713
1021,10.210000,-0.322866,1.234911,-0.847864
1022,10.220000,-0.323332,1.245799,-0.838176
1023,10.230000,-0.323806,1.256637,-0.828627
1024,10.240000,-0.324443,1.267636,-0.819217
1025,10.250000,-0.325219,1.278604,-0.809900
1026,10.260000,-0.325984,1.289643,-0.800711
1027,10.270000,-0.326936,1.300810,-0.791732
1028,10.280000,-0.328078,1.311952,-0.782793
1029,10.290000,-0.329269,1.323101,-0.773889
1030,10.300000,-0.330494,1.334289,-0.765112
1031,10.310000,-0.331865,1.345577,-0.756547
1032,10.320000,-0.333303,1.356846,-0.748001
1033,10.330000,-0.334869,1.368148,-0.739496
1034,10.340000,-0.336458,1.379446,-0.731125
1035,10.350000,-0.338234,1.390772,-0.722794
1036,10.360000,-0.339971,1.402197,-0.714499
1037,10.370000,-0.341916,1.413546,-0.706359
1038,10.380000,-0.343880,1.424956,-0.698296
1039,10.390000,-0.345976,1.436366,-0.690182
1040,10.400000,-0.348054,1.447690,-0.682330
1041,10.410000,-0.350242,1.459062,-0.674367
1042,10.420000,-0.352528,1.470418,-0.666501
1043,10.430000,-0.354800,1.481710,-0.658698
1044,10.440000,-0.357100,1.492952,-0.650881
1045,10.450000,-0.359515,1.504111,-0.643165
1046,10.460000,-0.361897,1.515218,-0.635552
1047,10.470000,-0.364417,1.526249,-0.627830
1048,10.480000,-0.366892,1.537246,-0.620257
1049,10.490000,-0.369397,1.548141,-0.612675
1050,10.500000,-0.371986,1.558922,-0.605201
1051,10.510000,-0.374506,1.569589,-0.597683
1052,10.520000,-0.377067,1.580164,-0.590300
1053,10.530000,-0.379629,1.590578,-0.582864
1054,10.540000,-0.382194,1.600938,-0.575525
1055,10.550000,-0.384792,1.611079,-0.568171
1056,10.560000,-0.387362,1.621042,-0.560924
1057,10.570000,-0.389933,1.630970,-0.553722
1058,10.580000,-0.392423,1.640696,-0.546497
1059,10.590000,-0.394911,1.650256,-0.539338
1060,10.600000,-0.397428,1.659611,-0.532258
1061,10.610000,-0.399866,1.668912,-0.525217
1062,10.620000,-0.402333,1.677917,-0.518211
1063,10.630000,-0.404662,1.686763,-0.511311
1064,10.640000,-0.406996,1.695462,-0.504417
1065,10.650000,-0.409293,1.704022,-0.497599
1066,10.660000,-0.411526,1.712290,-0.490820
1067,10.670000,-0.413737,1.720438,-0.484100
1068,10.680000,-0.415873,1.728357,-0.477469
1069,10.690000,-0.417983,1.736156,-0.470952
1070,10.700000,-0.419929,1.743669,-0.464399
1071,10.710000,-0.421880,1.751161,-0.458038
1072,10.720000,-0.423880,1.758269,-0.451731
1073,10.730000,-0.425635,1.765248,-0.445458
1074,10.740000,-0.427402,1.771983,-0.439319
1075,10.750000,-0.429130,1.778535,-0.433265
1076,10.760000,-0.430756,1.784934,-0.427259
1077,10.770000,-0.432361,1.791089,-0.421384
1078,10.780000,-0.433760,1.797126,-0.415591
1079,10.790000,-0.435110,1.802925,-0.409949
1080,10.800000,-0.436473,1.808471,-0.404380
1081,10.810000,-0.437671,1.813821,-0.398879
1082,10.820000,-0.438795,1.819068,-0.393513
1083,10.830000,-0.439842,1.824021,-0.388237
1084,10.840000,-0.440761,1.828847,-0.383173
1085,10.850000,-0.441597,1.833394,-0.378117
1086,10.860000,-0.442344,1.837867,-0.373173
1087,10.870000,-0.443037,1.842067,-0.368368
1088,10.880000,-0.443625,1.846076,-0.363633
1089,10.890000,-0.444100,1.849818,-0.359108
1090,10.900000,-0.444487,1.853532,-0.354737
1091,10.910000,-0.444676,1.857016,-0.350369
1092,10.920000,-0.444882,1.860332,-0.346303
1093,10.930000,-0.444865,1.863431,-0.342193
1094,10.940000,-0.444896,1.866402,-0.338323
1095,10.950000,-0.444769,1.869206,-0.334510
1096,10.960000,-0.444503,1.871728,-0.330699
1097,10.970000,-0.444115,1.874248,-0.327184
1098,10.980000,-0.443736,1.876538,-0.323735
1099,10.990000,-0.443093,1.878715,-0.320493
1100,11.000000,-0.442447,1.880740,-0.317232
1101,11.010000,-0.441674,1.882674,-0.314276
1102,11.020000,-0.440784,1.884381,-0.311319
1103,11.030000,-0.439867,1.886017,-0.308484
1104,11.040000,-0.438717,1.887524,-0.305795
1105,11.050000,-0.437480,1.888889,-0.303279
1106,11.060000,-0.436147,1.890186,-0.300810
1107,11.070000,-0.434736,1.891356,-0.298492
1108,11.080000,-0.433236,1.892343,-0.296251
1109,11.090000,-0.431520,1.893309,-0.294154
1110,11.100000,-0.429820,1.894121,-0.292175
1111,11.110000,-0.427906,1.894913,-0.290251
1112,11.120000,-0.425976,1.895527,-0.288438
1113,11.130000,-0.423902,1.896093,-0.286872
1114,11.140000,-0.421706,1.896585,-0.285225
1115,11.150000,-0.419446,1.897021,-0.283713
1116,11.160000,-0.417023,1.897350,-0.282376
1117,11.170000,-0.414542,1.897560,-0.281033
1118,11.180000,-0.411948,1.897762,-0.279805
1119,11.190000,-0.409256,1.897867,-0.278612
1120,11.200000,-0.406407,1.897915,-0.277524
1121,11.210000,-0.403529,1.897872,-0.276572
1122,11.220000,-0.400571,1.897817,-0.275491
1123,11.230000,-0.397521,1.897707,-0.274618
1124,11.240000,-0.394251,1.897600,-0.273795
1125,11.250000,-0.391064,1.897436,-0.273068
1126,11.260000,-0.387743,1.897201,-0.272375
1127,11.270000,-0.384336,1.896905,-0.271623
1128,11.280000,-0.380890,1.896666,-0.270959
1129,11.290000,-0.377338,1.896326,-0.270409
1130,11.300000,-0.373698,1.896032,-0.269817
1131,11.310000,-0.370071,1.895730,-0.269274
